	GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
33478	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Agriculture, forestry, fishing and hunting	2018	64858.0
33479	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Mining, quarrying, and oil and gas extraction	2018	3823.0
33480	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Utilities	2018	11456.0
33481	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Construction	2018	208347.0
33482	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Manufacturing	2018	776304.0
33483	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Wholesale trade	2018	200873.0
33484	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Retail trade	2018	327991.0
33485	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Transportation and warehousing	2018	74315.0
33486	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Information	2018	55996.0
33487	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Real estate and rental and leasing	2018	592461.0
33488	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Professional and business services	2018	305217.0
33489	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Management of companies and enterprises	2018	50976.0
33490	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Administrative and support and waste management and remediation services	2018	123018.0
33491	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Educational services	2018	25367.0
33492	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Health care and social assistance	2018	380300.0
33493	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Arts, entertainment, and recreation	2018	28162.0
33494	37089	FIPS_37089	Henderson County	Western	Mountain Area	   Accommodation and food services	2018	187240.0
33495	37089	FIPS_37089	Henderson County	Western	Mountain Area	  Other services (except government and government enterprises)	2018	131685.0
33496	37089	FIPS_37089	Henderson County	Western	Mountain Area	Government and government enterprises	2018	476079.0
33497	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Agriculture, forestry, fishing and hunting	2018	18062.0
33498	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Mining, quarrying, and oil and gas extraction	2018	0.0
33499	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Utilities	2018	14494.0
33500	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Construction	2018	25324.0
33501	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Manufacturing	2018	134154.0
33502	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Wholesale trade	2018	28099.0
33503	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Retail trade	2018	65416.0
33504	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Transportation and warehousing	2018	
33505	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Information	2018	
33506	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Real estate and rental and leasing	2018	136900.0
33507	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Professional and business services	2018	41454.0
33508	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Management of companies and enterprises	2018	474.0
33509	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Administrative and support and waste management and remediation services	2018	34765.0
33510	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Educational services	2018	
33511	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Health care and social assistance	2018	
33512	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Arts, entertainment, and recreation	2018	
33513	37091	FIPS_37091	Hertford County	Northeast	Region Q	   Accommodation and food services	2018	
33514	37091	FIPS_37091	Hertford County	Northeast	Region Q	  Other services (except government and government enterprises)	2018	
33515	37091	FIPS_37091	Hertford County	Northeast	Region Q	Government and government enterprises	2018	147367.0
33516	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Agriculture, forestry, fishing and hunting	2018	28423.0
33517	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Mining, quarrying, and oil and gas extraction	2018	350.0
33518	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Utilities	2018	
33519	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Construction	2018	31615.0
33520	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Manufacturing	2018	408070.0
33521	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Wholesale trade	2018	
33522	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Retail trade	2018	33382.0
33523	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Transportation and warehousing	2018	14370.0
33524	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Information	2018	4428.0
33525	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Real estate and rental and leasing	2018	143766.0
33526	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Professional and business services	2018	60296.0
33527	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Management of companies and enterprises	2018	
33528	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Administrative and support and waste management and remediation services	2018	18660.0
33529	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Educational services	2018	3525.0
33530	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Health care and social assistance	2018	56649.0
33531	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Arts, entertainment, and recreation	2018	2619.0
33532	37093	FIPS_37093	Hoke County	South Central	Lumber River	   Accommodation and food services	2018	11201.0
33533	37093	FIPS_37093	Hoke County	South Central	Lumber River	  Other services (except government and government enterprises)	2018	30982.0
33534	37093	FIPS_37093	Hoke County	South Central	Lumber River	Government and government enterprises	2018	190921.0
33535	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2018	8169.0
33536	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2018	0.0
33537	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Utilities	2018	1376.0
33538	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Construction	2018	8813.0
33539	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Manufacturing	2018	13227.0
33540	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Wholesale trade	2018	24645.0
33541	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Retail trade	2018	8208.0
33542	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Transportation and warehousing	2018	
33543	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Information	2018	
33544	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Real estate and rental and leasing	2018	36861.0
33545	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Professional and business services	2018	3015.0
33546	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Management of companies and enterprises	2018	
33547	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2018	
33548	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Educational services	2018	
33549	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Health care and social assistance	2018	
33550	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Arts, entertainment, and recreation	2018	1019.0
33551	37095	FIPS_37095	Hyde County	Northeast	Northeastern	   Accommodation and food services	2018	11612.0
33552	37095	FIPS_37095	Hyde County	Northeast	Northeastern	  Other services (except government and government enterprises)	2018	
33553	37095	FIPS_37095	Hyde County	Northeast	Northeastern	Government and government enterprises	2018	44578.0
33554	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Agriculture, forestry, fishing and hunting	2018	18791.0
33555	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Mining, quarrying, and oil and gas extraction	2018	5003.0
33556	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Utilities	2018	54793.0
33557	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Construction	2018	397241.0
33558	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Manufacturing	2018	1982109.0
33559	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Wholesale trade	2018	570189.0
33560	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Retail trade	2018	588652.0
33561	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Transportation and warehousing	2018	152777.0
33562	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Information	2018	95656.0
33563	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Real estate and rental and leasing	2018	832877.0
33564	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Professional and business services	2018	1381473.0
33565	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Management of companies and enterprises	2018	
33566	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Administrative and support and waste management and remediation services	2018	304363.0
33567	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Educational services	2018	58745.0
33568	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Health care and social assistance	2018	564032.0
33569	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Arts, entertainment, and recreation	2018	286367.0
33570	37097	FIPS_37097	Iredell County	Southwest	Centralina	   Accommodation and food services	2018	244102.0
33571	37097	FIPS_37097	Iredell County	Southwest	Centralina	  Other services (except government and government enterprises)	2018	276974.0
33572	37097	FIPS_37097	Iredell County	Southwest	Centralina	Government and government enterprises	2018	691117.0
33573	37099	FIPS_37099	Jackson County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2018	2374.0
33574	37099	FIPS_37099	Jackson County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2018	2142.0
33575	37099	FIPS_37099	Jackson County	Western	Southwestern	  Utilities	2018	14645.0
33576	37099	FIPS_37099	Jackson County	Western	Southwestern	  Construction	2018	49187.0
33577	37099	FIPS_37099	Jackson County	Western	Southwestern	  Manufacturing	2018	34872.0
33578	37099	FIPS_37099	Jackson County	Western	Southwestern	  Wholesale trade	2018	18956.0
33579	37099	FIPS_37099	Jackson County	Western	Southwestern	  Retail trade	2018	88493.0
33580	37099	FIPS_37099	Jackson County	Western	Southwestern	  Transportation and warehousing	2018	12570.0
33581	37099	FIPS_37099	Jackson County	Western	Southwestern	  Information	2018	11072.0
33582	37099	FIPS_37099	Jackson County	Western	Southwestern	   Real estate and rental and leasing	2018	246437.0
33583	37099	FIPS_37099	Jackson County	Western	Southwestern	  Professional and business services	2018	104393.0
33584	37099	FIPS_37099	Jackson County	Western	Southwestern	   Management of companies and enterprises	2018	
33585	37099	FIPS_37099	Jackson County	Western	Southwestern	   Administrative and support and waste management and remediation services	2018	34412.0
33586	37099	FIPS_37099	Jackson County	Western	Southwestern	   Educational services	2018	5669.0
33587	37099	FIPS_37099	Jackson County	Western	Southwestern	   Health care and social assistance	2018	127656.0
33588	37099	FIPS_37099	Jackson County	Western	Southwestern	   Arts, entertainment, and recreation	2018	39314.0
33589	37099	FIPS_37099	Jackson County	Western	Southwestern	   Accommodation and food services	2018	100187.0
33590	37099	FIPS_37099	Jackson County	Western	Southwestern	  Other services (except government and government enterprises)	2018	38870.0
33591	37099	FIPS_37099	Jackson County	Western	Southwestern	Government and government enterprises	2018	574671.0
33592	37101	FIPS_37101	Johnston County	North Central		  Agriculture, forestry, fishing and hunting	2018	
33593	37101	FIPS_37101	Johnston County	North Central		  Mining, quarrying, and oil and gas extraction	2018	9485.0
33594	37101	FIPS_37101	Johnston County	North Central		  Utilities	2018	16743.0
33595	37101	FIPS_37101	Johnston County	North Central		  Construction	2018	402252.0
33596	37101	FIPS_37101	Johnston County	North Central		  Manufacturing	2018	3326276.0
33597	37101	FIPS_37101	Johnston County	North Central		  Wholesale trade	2018	394393.0
33598	37101	FIPS_37101	Johnston County	North Central		  Retail trade	2018	397833.0
33599	37101	FIPS_37101	Johnston County	North Central		  Transportation and warehousing	2018	
33600	37101	FIPS_37101	Johnston County	North Central		  Information	2018	49990.0
33601	37101	FIPS_37101	Johnston County	North Central		   Real estate and rental and leasing	2018	743997.0
33602	37101	FIPS_37101	Johnston County	North Central		  Professional and business services	2018	425399.0
33603	37101	FIPS_37101	Johnston County	North Central		   Management of companies and enterprises	2018	58337.0
33604	37101	FIPS_37101	Johnston County	North Central		   Administrative and support and waste management and remediation services	2018	210023.0
33605	37101	FIPS_37101	Johnston County	North Central		   Educational services	2018	15249.0
33606	37101	FIPS_37101	Johnston County	North Central		   Health care and social assistance	2018	212649.0
33607	37101	FIPS_37101	Johnston County	North Central		   Arts, entertainment, and recreation	2018	16792.0
33608	37101	FIPS_37101	Johnston County	North Central		   Accommodation and food services	2018	175137.0
33609	37101	FIPS_37101	Johnston County	North Central		  Other services (except government and government enterprises)	2018	163319.0
33610	37101	FIPS_37101	Johnston County	North Central		Government and government enterprises	2018	746670.0
33611	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Agriculture, forestry, fishing and hunting	2018	26003.0
33612	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Mining, quarrying, and oil and gas extraction	2018	0.0
33613	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Utilities	2018	2251.0
33614	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Construction	2018	12049.0
33615	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Manufacturing	2018	6952.0
33616	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Wholesale trade	2018	6664.0
33617	37103	FIPS_37103	Jones County	Southeast	Eastern Carolina	  Retail trade	2018	6221.0
