GeoArea_FIPS	GeoArea_Key	GeoArea_Name	PZ_Name	WDB_Name	Economic_Measure_Name	Data_Period_Business_Key	GDP
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Management of companies and enterprises	2001	17981
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Administrative and support and waste management and remediation services	2001	24878
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Educational services	2001	3445
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Health care and social assistance	2001	64875
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Arts, entertainment, and recreation	2001	18264
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	   Accommodation and food services	2001	77693
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	  Other services (except government and government enterprises)	2001	47826
37031	FIPS_37031	Carteret County	Southeast	Eastern Carolina	Government and government enterprises	2001	225779
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Agriculture, forestry, fishing and hunting	2001	13502
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Mining, quarrying, and oil and gas extraction	2001	4310
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Utilities	2001	13
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Construction	2001	15861
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Manufacturing	2001	24899
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Wholesale trade	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Retail trade	2001	8412
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Transportation and warehousing	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Information	2001	1408
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Real estate and rental and leasing	2001	41692
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Professional and business services	2001	22966
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Management of companies and enterprises	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Administrative and support and waste management and remediation services	2001	3024
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Educational services	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Health care and social assistance	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Arts, entertainment, and recreation	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	   Accommodation and food services	2001	
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	  Other services (except government and government enterprises)	2001	10976
37033	FIPS_37033	Caswell County	Piedmont-Triad	Kerr-Tar	Government and government enterprises	2001	67622
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Agriculture, forestry, fishing and hunting	2001	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Mining, quarrying, and oil and gas extraction	2001	4078
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Utilities	2001	431617
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Construction	2001	210554
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Manufacturing	2001	2361292
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Wholesale trade	2001	386329
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Retail trade	2001	410900
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Transportation and warehousing	2001	
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Information	2001	56023
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Real estate and rental and leasing	2001	388801
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Professional and business services	2001	350997
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Management of companies and enterprises	2001	103751
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Administrative and support and waste management and remediation services	2001	140413
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Educational services	2001	24232
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Health care and social assistance	2001	342250
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Arts, entertainment, and recreation	2001	41886
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	   Accommodation and food services	2001	153452
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	  Other services (except government and government enterprises)	2001	123197
37035	FIPS_37035	Catawba County	Northwest	Western Piedmont	Government and government enterprises	2001	460930
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Agriculture, forestry, fishing and hunting	2001	87322
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Mining, quarrying, and oil and gas extraction	2001	362
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Utilities	2001	49800
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Construction	2001	69484
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Manufacturing	2001	475637
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Wholesale trade	2001	30757
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Retail trade	2001	71136
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Transportation and warehousing	2001	18160
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Information	2001	8149
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Real estate and rental and leasing	2001	137223
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Professional and business services	2001	72797
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Management of companies and enterprises	2001	
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Administrative and support and waste management and remediation services	2001	15440
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Educational services	2001	1880
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Health care and social assistance	2001	55258
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Arts, entertainment, and recreation	2001	8672
37037	FIPS_37037	Chatham County	North Central	Triangle South	   Accommodation and food services	2001	16581
37037	FIPS_37037	Chatham County	North Central	Triangle South	  Other services (except government and government enterprises)	2001	32126
37037	FIPS_37037	Chatham County	North Central	Triangle South	Government and government enterprises	2001	103093
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2001	7525
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2001	2730
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Utilities	2001	4965
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Construction	2001	57648
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Manufacturing	2001	102307
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Wholesale trade	2001	7102
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Retail trade	2001	52034
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Transportation and warehousing	2001	
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Information	2001	5898
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Real estate and rental and leasing	2001	62363
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Professional and business services	2001	18121
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Management of companies and enterprises	2001	1101
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Administrative and support and waste management and remediation services	2001	5373
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Educational services	2001	1605
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Health care and social assistance	2001	51813
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Arts, entertainment, and recreation	2001	
37039	FIPS_37039	Cherokee County	Western	Southwestern	   Accommodation and food services	2001	13743
37039	FIPS_37039	Cherokee County	Western	Southwestern	  Other services (except government and government enterprises)	2001	15815
37039	FIPS_37039	Cherokee County	Western	Southwestern	Government and government enterprises	2001	68625
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Agriculture, forestry, fishing and hunting	2001	47994
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Mining, quarrying, and oil and gas extraction	2001	0
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Utilities	2001	87
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Construction	2001	12478
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Manufacturing	2001	83770
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Wholesale trade	2001	19771
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Retail trade	2001	20647
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Transportation and warehousing	2001	8591
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Information	2001	4503
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Real estate and rental and leasing	2001	33290
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Professional and business services	2001	26100
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Management of companies and enterprises	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Administrative and support and waste management and remediation services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Educational services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Health care and social assistance	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Arts, entertainment, and recreation	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	   Accommodation and food services	2001	
37041	FIPS_37041	Chowan County	Northeast	Northeastern	  Other services (except government and government enterprises)	2001	8117
37041	FIPS_37041	Chowan County	Northeast	Northeastern	Government and government enterprises	2001	43941
37043	FIPS_37043	Clay County	Western	Southwestern	  Agriculture, forestry, fishing and hunting	2001	1147
37043	FIPS_37043	Clay County	Western	Southwestern	  Mining, quarrying, and oil and gas extraction	2001	591
37043	FIPS_37043	Clay County	Western	Southwestern	  Utilities	2001	588
37043	FIPS_37043	Clay County	Western	Southwestern	  Construction	2001	18398
37043	FIPS_37043	Clay County	Western	Southwestern	  Manufacturing	2001	7075
37043	FIPS_37043	Clay County	Western	Southwestern	  Wholesale trade	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	  Retail trade	2001	12764
37043	FIPS_37043	Clay County	Western	Southwestern	  Transportation and warehousing	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	  Information	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	   Real estate and rental and leasing	2001	34277
37043	FIPS_37043	Clay County	Western	Southwestern	  Professional and business services	2001	4300
37043	FIPS_37043	Clay County	Western	Southwestern	   Management of companies and enterprises	2001	0
37043	FIPS_37043	Clay County	Western	Southwestern	   Administrative and support and waste management and remediation services	2001	1272
37043	FIPS_37043	Clay County	Western	Southwestern	   Educational services	2001	193
37043	FIPS_37043	Clay County	Western	Southwestern	   Health care and social assistance	2001	7787
37043	FIPS_37043	Clay County	Western	Southwestern	   Arts, entertainment, and recreation	2001	778
37043	FIPS_37043	Clay County	Western	Southwestern	   Accommodation and food services	2001	2990
37043	FIPS_37043	Clay County	Western	Southwestern	  Other services (except government and government enterprises)	2001	
37043	FIPS_37043	Clay County	Western	Southwestern	Government and government enterprises	2001	19131
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Agriculture, forestry, fishing and hunting	2001	23840
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Mining, quarrying, and oil and gas extraction	2001	11892
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Utilities	2001	114395
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Construction	2001	91123
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Manufacturing	2001	799269
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Wholesale trade	2001	135546
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Retail trade	2001	137525
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Transportation and warehousing	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Information	2001	21784
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Real estate and rental and leasing	2001	207781
37045	FIPS_37045	Cleveland County	Southwest	Region C	  Professional and business services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Management of companies and enterprises	2001	7202
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Administrative and support and waste management and remediation services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Educational services	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Health care and social assistance	2001	
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Arts, entertainment, and recreation	2001	7233
37045	FIPS_37045	Cleveland County	Southwest	Region C	   Accommodation and food services	2001	40694
